kernel,cpu_time_total_us,self_cpu_time_total_us,cuda_time_total_us,self_cuda_time_total_us,calls
cudaEventQuery,112.09300000052917,112.09300000052917,0,0,42
cudaMemcpyAsync,2810.9529999963997,2810.9529999963997,0,0,228
Memcpy HtoD (Pageable -> Device),0,0,10.049999999586817,10.049999999586817,9
cudaStreamSynchronize,125206.2009999999,125145.88899999952,0,0,16
cudaStreamIsCapturing,257.5349999972532,257.5349999972532,0,0,130
cudaEventRecord,1217.5560000012383,1217.5560000012383,0,0,83
cudaStreamWaitEvent,104.30999999913001,104.30999999913001,0,0,56
cudaStreamGetCaptureInfo_v2,22.946999999338914,22.946999999338914,0,0,14
cudaLaunchKernelExC,246.58700000054068,246.58700000054068,0,0,14
"ncclDevKernel_Broadcast_RING_LL(ncclDevComm*, unsigned long, ncclWork*)",0,0,67.2310000002617,67.2310000002617,5
Memcpy DtoH (Device -> Pageable),0,0,6.7839999997877385,6.7839999997877385,3
cudaLaunchKernel,1540929.209999993,14561.834999994317,0,0,1094
Unrecognized,1697583.0279999983,1697562.3099999984,0,0,108
"void at::native::(anonymous namespace)::indexSelectLargeIndex<float, long, unsigned int, 2, 2, -2, true>(at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, unsigned int, long)",0,0,115.13300000005984,115.13300000005984,4
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",0,0,64.38199999963399,64.38199999963399,2
"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,0,1261.886999999755,1261.886999999755,26
